# t x y z qx qy qz qw vx vy vz
39.853333 -185.666085 -84.068162 7792.067346 0.078647 0.205122 0.902666 -0.370045 -9.039372 -5.981410 391.099288
39.856667 -185.696226 -84.088095 7793.371065 0.078487 0.205188 0.902664 -0.370048 -9.045316 -5.978390 391.132195
39.860000 -185.726387 -84.108018 7794.674894 0.078329 0.205257 0.902659 -0.370055 -9.050766 -5.975453 391.165084
39.863333 -185.756564 -84.127931 7795.978832 0.078173 0.205328 0.902651 -0.370068 -9.055731 -5.972669 391.197955
39.866667 -185.786757 -84.147836 7797.282880 0.078020 0.205402 0.902640 -0.370085 -9.060226 -5.970102 391.230809
39.870000 -185.816965 -84.167733 7798.587037 0.077870 0.205479 0.902627 -0.370108 -9.064268 -5.967805 391.263646
39.873333 -185.847185 -84.187622 7799.891304 0.077722 0.205559 0.902610 -0.370135 -9.067880 -5.965820 391.296468
39.876667 -185.877417 -84.207505 7801.195681 0.077578 0.205641 0.902590 -0.370168 -9.071086 -5.964179 391.329274
39.880000 -185.907658 -84.227384 7802.500166 0.077436 0.205726 0.902567 -0.370207 -9.073914 -5.962904 391.362066
39.883333 -185.937909 -84.247259 7803.804761 0.077298 0.205814 0.902541 -0.370251 -9.076394 -5.962006 391.394846
39.886667 -185.968167 -84.267131 7805.109465 0.077162 0.205905 0.902511 -0.370300 -9.078558 -5.961486 391.427614
39.890000 -185.998432 -84.287003 7806.414278 0.077031 0.205999 0.902478 -0.370356 -9.080441 -5.961337 391.460371
39.893333 -186.028703 -84.306874 7807.719201 0.076902 0.206096 0.902442 -0.370417 -9.082080 -5.961542 391.493120
39.896667 -186.058979 -84.326747 7809.024232 0.076778 0.206196 0.902402 -0.370484 -9.083512 -5.962079 391.525861
39.900000 -186.089259 -84.346622 7810.329373 0.076657 0.206299 0.902359 -0.370558 -9.084776 -5.962915 391.558596
39.903333 -186.119544 -84.366500 7811.634623 0.076540 0.206404 0.902312 -0.370637 -9.085912 -5.964015 391.591326
39.906667 -186.149832 -84.386382 7812.939982 0.076427 0.206513 0.902261 -0.370723 -9.086963 -5.965334 391.624052
39.910000 -186.180124 -84.406269 7814.245450 0.076318 0.206626 0.902207 -0.370816 -9.087971 -5.966825 391.656776
39.913333 -186.210418 -84.426161 7815.551027 0.076213 0.206741 0.902148 -0.370915 -9.088979 -5.968438 391.689499
39.916667 -186.240717 -84.446059 7816.856713 0.076113 0.206859 0.902086 -0.371021 -9.090030 -5.970118 391.722223
39.920000 -186.271019 -84.465962 7818.162509 0.076017 0.206981 0.902020 -0.371134 -9.091169 -5.971808 391.754948
39.923333 -186.301325 -84.485871 7819.468413 0.075926 0.207107 0.901950 -0.371253 -9.092440 -5.973451 391.787677
39.926667 -186.331635 -84.505785 7820.774427 0.075839 0.207235 0.901875 -0.371380 -9.093886 -5.974986 391.820409
39.930000 -186.361951 -84.525704 7822.080549 0.075758 0.207367 0.901797 -0.371514 -9.095552 -5.976355 391.853146
39.933333 -186.392273 -84.545627 7823.386781 0.075681 0.207503 0.901714 -0.371655 -9.097480 -5.977501 391.885889
39.936667 -186.422601 -84.565553 7824.693122 0.075609 0.207642 0.901626 -0.371804 -9.099710 -5.978366 391.918640
39.940000 -186.452938 -84.585482 7825.999572 0.075543 0.207784 0.901534 -0.371960 -9.102281 -5.978898 391.951400
39.943333 -186.483284 -84.605412 7827.306131 0.075482 0.207931 0.901438 -0.372125 -9.105228 -5.979047 391.984168
39.946667 -186.513640 -84.625342 7828.612800 0.075426 0.208081 0.901337 -0.372296 -9.108584 -5.978768 392.016948
39.950000 -186.544009 -84.645270 7829.919577 0.075375 0.208235 0.901232 -0.372476 -9.112374 -5.978022 392.049739
39.953333 -186.574390 -84.665194 7831.226465 0.075331 0.208393 0.901121 -0.372664 -9.116623 -5.976778 392.082542
39.956667 -186.604787 -84.685114 7832.533461 0.075292 0.208554 0.901006 -0.372861 -9.121344 -5.975010 392.115358
39.960000 -186.635200 -84.705027 7833.840567 0.075259 0.208720 0.900885 -0.373065 -9.126547 -5.972703 392.148189
39.963333 -186.665631 -84.724931 7835.147782 0.075231 0.208890 0.900760 -0.373278 -9.132233 -5.969852 392.181035
39.966667 -186.696082 -84.744825 7836.455107 0.075210 0.209064 0.900630 -0.373500 -9.138394 -5.966461 392.213897
39.970000 -186.726555 -84.764707 7837.762542 0.075195 0.209242 0.900494 -0.373730 -9.145015 -5.962545 392.246776
39.973333 -186.757050 -84.784574 7839.070086 0.075187 0.209424 0.900353 -0.373969 -9.152069 -5.958131 392.279672
39.976667 -186.787569 -84.804427 7840.377740 0.075184 0.209611 0.900207 -0.374216 -9.159523 -5.953255 392.312586
39.980000 -186.818114 -84.824262 7841.685503 0.075188 0.209802 0.900055 -0.374473 -9.167332 -5.947967 392.345518
39.983333 -186.848685 -84.844079 7842.993376 0.075199 0.209997 0.899898 -0.374739 -9.175445 -5.942324 392.378470
39.986667 -186.879284 -84.863877 7844.301360 0.075217 0.210196 0.899736 -0.375014 -9.183803 -5.936394 392.411441
39.990000 -186.909911 -84.883655 7845.609453 0.075241 0.210399 0.899568 -0.375298 -9.192339 -5.930253 392.444432
39.993333 -186.940566 -84.903412 7846.917656 0.075272 0.210606 0.899395 -0.375591 -9.200983 -5.923981 392.477443
39.996667 -186.971251 -84.923148 7848.225969 0.075310 0.210816 0.899216 -0.375893 -9.209660 -5.917665 392.510474
40.000000 -187.001964 -84.942863 7849.534392 0.075356 0.211031 0.899032 -0.376204 -9.218294 -5.911390 392.543526
40.003333 -187.032706 -84.962557 7850.842926 0.075409 0.211248 0.898842 -0.376525 -9.226809 -5.905245 392.576598
40.006667 -187.063476 -84.982232 7852.151570 0.075469 0.211469 0.898647 -0.376855 -9.235133 -5.899314 392.609690
40.010000 -187.094273 -85.001887 7853.460324 0.075537 0.211692 0.898446 -0.377194 -9.243198 -5.893674 392.642803
40.013333 -187.125097 -85.021523 7854.769188 0.075613 0.211918 0.898240 -0.377542 -9.250940 -5.888398 392.675934
40.016667 -187.155945 -85.041143 7856.078163 0.075696 0.212145 0.898030 -0.377899 -9.258305 -5.883548 392.709085
40.020000 -187.186818 -85.060748 7857.387249 0.075788 0.212374 0.897814 -0.378264 -9.265250 -5.879174 392.742254
40.023333 -187.217713 -85.080339 7858.696445 0.075888 0.212604 0.897593 -0.378639 -9.271740 -5.875315 392.775441
40.026667 -187.248629 -85.099918 7860.005752 0.075997 0.212834 0.897367 -0.379022 -9.277752 -5.871997 392.808644
40.030000 -187.279564 -85.119486 7861.315169 0.076114 0.213065 0.897137 -0.379414 -9.283277 -5.869230 392.841862
40.033333 -187.310516 -85.139047 7862.624698 0.076240 0.213295 0.896902 -0.379814 -9.288314 -5.867012 392.875094
40.036667 -187.341485 -85.158601 7863.934337 0.076374 0.213524 0.896663 -0.380223 -9.292878 -5.865326 392.908338
40.040000 -187.372468 -85.178150 7865.244087 0.076518 0.213753 0.896420 -0.380640 -9.296992 -5.864141 392.941593
40.043333 -187.403464 -85.197696 7866.553947 0.076671 0.213979 0.896172 -0.381065 -9.300691 -5.863417 392.974856
40.046667 -187.434472 -85.217240 7867.863919 0.076833 0.214204 0.895920 -0.381497 -9.304020 -5.863099 393.008125
40.050000 -187.465491 -85.236784 7869.174002 0.077004 0.214426 0.895665 -0.381938 -9.307030 -5.863125 393.041399
40.053333 -187.496519 -85.256328 7870.484195 0.077184 0.214645 0.895405 -0.382386 -9.309782 -5.863424 393.074673
40.056667 -187.527556 -85.275873 7871.794499 0.077374 0.214862 0.895142 -0.382842 -9.312339 -5.863918 393.107948
40.060000 -187.558601 -85.295421 7873.104915 0.077573 0.215076 0.894875 -0.383306 -9.314769 -5.864526 393.141218
40.063333 -187.589654 -85.314970 7874.415441 0.077781 0.215287 0.894605 -0.383776 -9.317145 -5.865161 393.174483
40.066667 -187.620715 -85.334522 7875.726078 0.077999 0.215496 0.894330 -0.384254 -9.319537 -5.865738 393.207739
40.070000 -187.651784 -85.354075 7877.036826 0.078225 0.215701 0.894052 -0.384739 -9.322017 -5.866172 393.240985
40.073333 -187.682862 -85.373629 7878.347684 0.078460 0.215905 0.893771 -0.385231 -9.324654 -5.866379 393.274218
40.076667 -187.713949 -85.393184 7879.658654 0.078703 0.216106 0.893486 -0.385730 -9.327513 -5.866280 393.307437
40.080000 -187.745046 -85.412737 7880.969734 0.078955 0.216306 0.893197 -0.386235 -9.330655 -5.865804 393.340639
40.083333 -187.776154 -85.432288 7882.280925 0.079215 0.216504 0.892904 -0.386748 -9.334134 -5.864886 393.373824
40.086667 -187.807274 -85.451835 7883.592226 0.079482 0.216702 0.892607 -0.387267 -9.337996 -5.863469 393.406991
40.090000 -187.838408 -85.471377 7884.903638 0.079757 0.216899 0.892306 -0.387793 -9.342279 -5.861508 393.440139
40.093333 -187.869557 -85.490911 7886.215160 0.080039 0.217097 0.892001 -0.388326 -9.347011 -5.858972 393.473267
40.096667 -187.900722 -85.510436 7887.526793 0.080328 0.217296 0.891692 -0.388865 -9.352210 -5.855838 393.506377
40.100000 -187.931906 -85.529949 7888.838536 0.080624 0.217496 0.891378 -0.389410 -9.357882 -5.852102 393.539467
40.103333 -187.963109 -85.549449 7890.150390 0.080926 0.217697 0.891060 -0.389962 -9.364021 -5.847771 393.572539
40.106667 -187.994333 -85.568933 7891.462353 0.081233 0.217901 0.890738 -0.390520 -9.370611 -5.842867 393.605593
40.110000 -188.025580 -85.588400 7892.774427 0.081547 0.218108 0.890411 -0.391085 -9.377623 -5.837427 393.638631
40.113333 -188.056851 -85.607849 7894.086611 0.081866 0.218317 0.890079 -0.391656 -9.385019 -5.831501 393.671653
40.116667 -188.088148 -85.627276 7895.398904 0.082191 0.218530 0.889743 -0.392233 -9.392748 -5.825153 393.704660
40.120000 -188.119470 -85.646682 7896.711308 0.082521 0.218745 0.889402 -0.392816 -9.400753 -5.818457 393.737654
40.123333 -188.150820 -85.666066 7898.023822 0.082856 0.218965 0.889057 -0.393404 -9.408967 -5.811496 393.770634
40.126667 -188.182197 -85.685425 7899.336446 0.083196 0.219188 0.888707 -0.393999 -9.417319 -5.804361 393.803602
40.130000 -188.213602 -85.704761 7900.649179 0.083540 0.219414 0.888352 -0.394600 -9.425733 -5.797146 393.836559
40.133333 -188.245035 -85.724073 7901.962023 0.083890 0.219645 0.887993 -0.395206 -9.434135 -5.789947 393.869505
40.136667 -188.276496 -85.743361 7903.274976 0.084244 0.219879 0.887629 -0.395818 -9.442448 -5.782859 393.902441
40.140000 -188.307984 -85.762626 7904.588039 0.084602 0.220117 0.887260 -0.396435 -9.450600 -5.775971 393.935367
40.143333 -188.339500 -85.781868 7905.901212 0.084965 0.220359 0.886887 -0.397058 -9.458528 -5.769364 393.968284
40.146667 -188.371041 -85.801089 7907.214494 0.085333 0.220604 0.886509 -0.397686 -9.466171 -5.763112 394.001192
40.150000 -188.402607 -85.820290 7908.527886 0.085705 0.220854 0.886127 -0.398319 -9.473484 -5.757270 394.034091
40.153333 -188.434197 -85.839471 7909.841388 0.086081 0.221107 0.885740 -0.398957 -9.480428 -5.751884 394.066982
40.156667 -188.465809 -85.858636 7911.155000 0.086461 0.221363 0.885349 -0.399600 -9.486981 -5.746981 394.099866
40.160000 -188.497443 -85.877785 7912.468721 0.086846 0.221623 0.884953 -0.400248 -9.493132 -5.742570 394.132742
40.163333 -188.529096 -85.896921 7913.782551 0.087235 0.221887 0.884554 -0.400901 -9.498882 -5.738645 394.165611
40.166667 -188.560768 -85.916044 7915.096491 0.087627 0.222154 0.884149 -0.401558 -9.504248 -5.735182 394.198475
40.170000 -188.592457 -85.935156 7916.410541 0.088024 0.222424 0.883741 -0.402220 -9.509258 -5.732140 394.231334
40.173333 -188.624162 -85.954259 7917.724700 0.088425 0.222698 0.883328 -0.402887 -9.513950 -5.729465 394.264188
40.176667 -188.655883 -85.973353 7919.038969 0.088830 0.222975 0.882912 -0.403557 -9.518373 -5.727090 394.297040
40.180000 -188.687618 -85.992440 7920.353347 0.089238 0.223255 0.882491 -0.404232 -9.522584 -5.724939 394.329889
40.183333 -188.719366 -86.011520 7921.667835 0.089651 0.223538 0.882066 -0.404912 -9.526645 -5.722927 394.362737
40.186667 -188.751129 -86.030593 7922.982432 0.090067 0.223824 0.881637 -0.405595 -9.530622 -5.720965 394.395585
40.190000 -188.782904 -86.049659 7924.297139 0.090487 0.224113 0.881204 -0.406282 -9.534582 -5.718964 394.428435
40.193333 -188.814693 -86.068719 7925.611955 0.090910 0.224405 0.880767 -0.406973 -9.538592 -5.716836 394.461286
40.196667 -188.846495 -86.087771 7926.926881 0.091337 0.224701 0.880326 -0.407668 -9.542714 -5.714497 394.494141
40.200000 -188.878311 -86.106815 7928.241916 0.091768 0.224999 0.879881 -0.408366 -9.547006 -5.711872 394.526999
40.203333 -188.910142 -86.125850 7929.557061 0.092202 0.225300 0.879433 -0.409068 -9.551520 -5.708893 394.559863
40.206667 -188.941988 -86.144874 7930.872315 0.092639 0.225604 0.878980 -0.409774 -9.556298 -5.705508 394.592732
40.210000 -188.973851 -86.163886 7932.187679 0.093079 0.225910 0.878524 -0.410483 -9.561371 -5.701675 394.625606
40.213333 -189.005731 -86.182884 7933.503152 0.093523 0.226220 0.878064 -0.411195 -9.566761 -5.697369 394.658486
40.216667 -189.037630 -86.201867 7934.818736 0.093970 0.226532 0.877601 -0.411910 -9.572479 -5.692581 394.691373
40.220000 -189.069548 -86.220834 7936.134428 0.094420 0.226847 0.877134 -0.412628 -9.578523 -5.687315 394.724266
40.223333 -189.101487 -86.239782 7937.450231 0.094873 0.227165 0.876663 -0.413349 -9.584881 -5.681592 394.757164
40.226667 -189.133448 -86.258710 7938.766143 0.095329 0.227485 0.876188 -0.414073 -9.591531 -5.675447 394.790067
40.230000 -189.165431 -86.277618 7940.082164 0.095787 0.227808 0.875711 -0.414800 -9.598441 -5.668927 394.822975
40.233333 -189.197438 -86.296503 7941.398296 0.096249 0.228134 0.875229 -0.415530 -9.605571 -5.662087 394.855887
40.236667 -189.229469 -86.315364 7942.714537 0.096713 0.228462 0.874744 -0.416262 -9.612877 -5.654995 394.888801
40.240000 -189.261524 -86.334202 7944.030888 0.097180 0.228793 0.874256 -0.416997 -9.620309 -5.647719 394.921718
40.243333 -189.293604 -86.353016 7945.347349 0.097649 0.229126 0.873764 -0.417734 -9.627814 -5.640331 394.954636
40.246667 -189.325709 -86.371804 7946.663919 0.098121 0.229462 0.873269 -0.418473 -9.635342 -5.632905 394.987554
40.250000 -189.357840 -86.390568 7947.980599 0.098595 0.229801 0.872771 -0.419215 -9.642843 -5.625508 395.020471
40.253333 -189.389995 -86.409308 7949.297389 0.099072 0.230142 0.872270 -0.419958 -9.650270 -5.618204 395.053386
40.256667 -189.422175 -86.428023 7950.614288 0.099551 0.230485 0.871765 -0.420704 -9.657582 -5.611046 395.086299
40.260000 -189.454379 -86.446715 7951.931297 0.100032 0.230831 0.871257 -0.421452 -9.664745 -5.604081 395.119209
40.263333 -189.486606 -86.465384 7953.248416 0.100516 0.231179 0.870746 -0.422201 -9.671733 -5.597339 395.152115
40.266667 -189.518856 -86.484031 7954.565645 0.101001 0.231529 0.870232 -0.422952 -9.678529 -5.590843 395.185017
40.270000 -189.551129 -86.502657 7955.882983 0.101489 0.231882 0.869715 -0.423705 -9.685122 -5.584599 395.217914
40.273333 -189.583424 -86.521262 7957.200431 0.101978 0.232237 0.869196 -0.424459 -9.691515 -5.578600 395.250808
40.276667 -189.615739 -86.539848 7958.517988 0.102469 0.232594 0.868673 -0.425215 -9.697716 -5.572829 395.283696
40.280000 -189.648075 -86.558415 7959.835655 0.102962 0.232954 0.868147 -0.425972 -9.703743 -5.567255 395.316581
40.283333 -189.680430 -86.576963 7961.153432 0.103457 0.233315 0.867618 -0.426730 -9.709621 -5.561837 395.349461
40.286667 -189.712805 -86.595494 7962.471319 0.103954 0.233679 0.867087 -0.427490 -9.715381 -5.556525 395.382338
40.290000 -189.745199 -86.614007 7963.789314 0.104452 0.234045 0.866553 -0.428251 -9.721058 -5.551265 395.415212
40.293333 -189.777612 -86.632502 7965.107420 0.104952 0.234413 0.866016 -0.429012 -9.726692 -5.545997 395.448084
40.296667 -189.810044 -86.650980 7966.425635 0.105453 0.234783 0.865477 -0.429775 -9.732322 -5.540661 395.480954
40.300000 -189.842495 -86.669440 7967.743960 0.105955 0.235155 0.864935 -0.430538 -9.737988 -5.535198 395.513822
40.303333 -189.874964 -86.687881 7969.062394 0.106459 0.235529 0.864391 -0.431302 -9.743728 -5.529553 395.546690
40.306667 -189.907453 -86.706303 7970.380938 0.106964 0.235905 0.863844 -0.432067 -9.749575 -5.523677 395.579558
40.310000 -189.939961 -86.724705 7971.699591 0.107470 0.236283 0.863294 -0.432832 -9.755558 -5.517531 395.612426
40.313333 -189.972490 -86.743086 7973.018354 0.107978 0.236662 0.862743 -0.433598 -9.761699 -5.511084 395.645295
40.316667 -190.005040 -86.761445 7974.337226 0.108486 0.237044 0.862189 -0.434364 -9.768013 -5.504318 395.678164
40.320000 -190.037611 -86.779781 7975.656208 0.108996 0.237427 0.861632 -0.435130 -9.774506 -5.497228 395.711035
40.323333 -190.070203 -86.798093 7976.975300 0.109506 0.237812 0.861074 -0.435896 -9.781178 -5.489818 395.743908
40.326667 -190.102819 -86.816379 7978.294501 0.110018 0.238198 0.860513 -0.436663 -9.788021 -5.482105 395.776781
40.330000 -190.135457 -86.834640 7979.613812 0.110530 0.238586 0.859951 -0.437429 -9.795018 -5.474119 395.809656
40.333333 -190.168119 -86.852873 7980.933232 0.111043 0.238976 0.859386 -0.438196 -9.802148 -5.465895 395.842531
40.336667 -190.200805 -86.871079 7982.252762 0.111556 0.239368 0.858819 -0.438962 -9.809384 -5.457478 395.875407
40.340000 -190.233515 -86.889256 7983.572401 0.112070 0.239761 0.858251 -0.439728 -9.816697 -5.448916 395.908283
40.343333 -190.266250 -86.907405 7984.892150 0.112585 0.240155 0.857680 -0.440494 -9.824054 -5.440259 395.941159
40.346667 -190.299009 -86.925524 7986.212009 0.113100 0.240551 0.857108 -0.441259 -9.831424 -5.431559 395.974034
40.350000 -190.331793 -86.943615 7987.531977 0.113616 0.240948 0.856534 -0.442023 -9.838774 -5.422862 396.006908
40.353333 -190.364601 -86.961677 7988.852055 0.114132 0.241347 0.855959 -0.442787 -9.846076 -5.414211 396.039780
40.356667 -190.397433 -86.979710 7990.172242 0.114648 0.241747 0.855381 -0.443551 -9.853306 -5.405642 396.072649
40.360000 -190.430289 -86.997715 7991.492539 0.115164 0.242148 0.854803 -0.444313 -9.860445 -5.397183 396.105517
40.363333 -190.463169 -87.015691 7992.812946 0.115681 0.242550 0.854222 -0.445075 -9.867479 -5.388849 396.138381
40.366667 -190.496072 -87.033641 7994.133462 0.116198 0.242954 0.853641 -0.445835 -9.874400 -5.380650 396.171243
40.370000 -190.528998 -87.051563 7995.454088 0.116715 0.243358 0.853058 -0.446595 -9.881207 -5.372581 396.204101
40.373333 -190.561947 -87.069458 7996.774823 0.117231 0.243764 0.852473 -0.447353 -9.887905 -5.364629 396.236956
40.376667 -190.594917 -87.087327 7998.095667 0.117748 0.244171 0.851888 -0.448110 -9.894505 -5.356772 396.269807
40.380000 -190.627910 -87.105170 7999.416621 0.118265 0.244579 0.851301 -0.448866 -9.901025 -5.348978 396.302656
40.383333 -190.660924 -87.122987 8000.737685 0.118781 0.244988 0.850714 -0.449621 -9.907483 -5.341211 396.335502
40.386667 -190.693960 -87.140778 8002.058858 0.119297 0.245397 0.850125 -0.450373 -9.913905 -5.333428 396.368344
40.390000 -190.727017 -87.158543 8003.380141 0.119813 0.245808 0.849535 -0.451125 -9.920315 -5.325586 396.401185
40.393333 -190.760095 -87.176282 8004.701533 0.120329 0.246219 0.848944 -0.451874 -9.926739 -5.317639 396.434022
40.396667 -190.793195 -87.193994 8006.023034 0.120844 0.246631 0.848353 -0.452622 -9.933205 -5.309546 396.466858
40.400000 -190.826317 -87.211678 8007.344645 0.121359 0.247044 0.847761 -0.453368 -9.939735 -5.301266 396.499692
40.403333 -190.859460 -87.229335 8008.666365 0.121873 0.247457 0.847168 -0.454113 -9.946349 -5.292767 396.532525
40.406667 -190.892626 -87.246963 8009.988195 0.122386 0.247871 0.846575 -0.454855 -9.953064 -5.284024 396.565356
40.410000 -190.925814 -87.264562 8011.310134 0.122899 0.248286 0.845981 -0.455595 -9.959892 -5.275020 396.598186
40.413333 -190.959025 -87.282129 8012.632183 0.123411 0.248701 0.845386 -0.456333 -9.966839 -5.265746 396.631014
40.416667 -190.992260 -87.299666 8013.954341 0.123923 0.249117 0.844792 -0.457068 -9.973904 -5.256206 396.663842
